ID,Gen,Origin,CompositionSm,CompositionFe,Enthalpy,Volume,Density,Mag_moment,KPOINTS1,KPOINTS2,KPOINTS3,SYMM,Q_entr,A_order,S_order,magmom,magmom_pv,magmom_pa,energy_substance_pa
157,2,Permutate,1,12,-100.229,171.138,7.961,-0.17,4,4,2,8,0.22699999999999998,2.5789999999999997,1.794,29.093460000000004,0.17,2.237958461538462,0.2990769230769246
158,2,Permutate,1,12,-101.005,167.082,8.155,-0.16699999999999998,3,3,3,1,0.198,2.235,1.696,27.902694,0.167,2.146361076923077,0.23938461538461717
159,2,Permutate,1,12,-102.57799999999999,171.09099999999998,7.962999999999999,-0.135,2,4,4,12,0.14,2.785,2.354,23.097285,0.135,1.7767142307692307,0.11838461538461768
160,2,Permutate,1,12,-101.198,174.192,7.822,-0.162,4,4,2,8,0.19399999999999998,3.215,2.426,28.219104,0.162,2.1707003076923077,0.2245384615384635
161,2,Permutate,1,12,-101.17399999999999,167.49599999999998,8.134,-0.168,4,3,2,1,0.177,2.388,1.899,28.139328,0.168,2.1645636923076923,0.2263846153846174
162,2,Permutate,1,12,-99.64,178.09900000000002,7.65,-0.157,4,3,2,8,0.245,2.614,1.726,27.961543000000002,0.157,2.1508879230769233,0.3443846153846168
163,2,Permutate,1,12,-99.884,172.56900000000002,7.895,-0.16,4,3,2,1,0.20800000000000002,2.188,1.6269999999999998,27.611040000000003,0.16,2.123926153846154,0.325615384615386
164,2,Permutate,1,12,-101.913,169.22400000000002,8.051,-0.168,4,4,2,12,0.162,3.279,2.6460000000000004,28.429632000000005,0.168,2.1868947692307694,0.16953846153846322
165,2,Permutate,1,12,-100.006,164.42700000000002,8.286,-0.166,3,3,3,1,0.20800000000000002,2.253,1.672,27.294882000000005,0.166,2.099606307692308,0.31623076923077065
166,2,Permutate,1,12,-101.103,165.053,8.255,-0.14400000000000002,4,3,2,6,0.207,2.705,2.04,23.767632,0.144,1.8282793846153846,0.2318461538461557
167,2,Permutate,1,12,-101.471,170.56799999999998,7.9879999999999995,-0.161,2,3,4,6,0.201,2.826,2.105,27.461447999999997,0.161,2.112419076923077,0.2035384615384627
168,2,Permutate,1,12,-101.536,169.638,8.032,-0.166,2,3,3,1,0.183,2.282,1.794,28.159908,0.166,2.166146769230769,0.19853846153846286
169,2,Permutate,1,12,-98.86399999999999,171.81400000000002,7.93,-0.145,2,4,4,1,0.22699999999999998,2.6189999999999998,1.788,24.913030000000003,0.145,1.9163869230769233,0.4040769230769253
170,2,LatMutate,1,12,-101.226,161.125,8.456,-0.166,3,3,3,1,0.188,2.309,1.796,26.746750000000002,0.166,2.057442307692308,0.2223846153846169
171,2,LatMutate,1,12,-100.772,154.755,8.804,-0.132,2,3,4,2,0.17,2.523,2.028,20.42766,0.132,1.5713584615384615,0.2573076923076933
172,2,LatMutate,1,12,-100.669,162.341,8.392999999999999,-0.163,3,3,3,1,0.187,2.334,1.8159999999999998,26.461583,0.163,2.0355063846153847,0.2652307692307709
173,2,LatMutate,1,12,-100.43299999999999,161.89700000000002,8.416,-0.14400000000000002,3,3,3,1,0.19899999999999998,2.22,1.689,23.313168,0.144,1.7933206153846155,0.2833846153846174
174,2,LatMutate,1,12,-99.96600000000001,163.18200000000002,8.349,-0.129,4,3,2,1,0.21,2.379,1.756,21.050478000000002,0.129,1.6192675384615387,0.3193076923076931
175,2,LatMutate,1,12,-100.65100000000001,165.09400000000002,8.253,-0.133,3,3,2,1,0.207,2.394,1.766,21.957502000000005,0.133,1.6890386153846157,0.26661538461538525
176,2,LatMutate,1,12,-101.605,169.317,8.047,-0.163,3,2,3,2,0.17300000000000001,2.342,1.8530000000000002,27.598671000000003,0.163,2.1229746923076926,0.19323076923077037
177,2,LatMutate,1,12,-99.662,175.267,7.774,-0.161,4,4,2,1,0.207,2.365,1.751,28.217987,0.161,2.1706143846153845,0.34269230769230863
178,2,LatMutate,1,12,-101.046,164.921,8.261000000000001,-0.161,3,3,3,1,0.192,2.2030000000000003,1.6980000000000002,26.552281,0.161,2.042483153846154,0.23623076923077016
179,2,LatMutate,1,12,-100.929,166.113,8.202,-0.16,4,3,2,1,0.187,2.295,1.788,26.57808,0.16,2.044467692307692,0.2452307692307705
180,2,LatMutate,1,12,-101.285,160.805,8.472999999999999,-0.162,3,2,3,38,0.221,2.804,1.993,26.050410000000003,0.162,2.0038776923076926,0.21784615384615555
181,2,LatMutate,1,12,-100.485,163.467,8.335,-0.147,3,3,2,1,0.20199999999999999,2.305,1.734,24.029649,0.147,1.8484345384615384,0.27938461538461684
182,2,LatMutate,1,12,-100.604,164.218,8.297,-0.131,4,3,2,12,0.11900000000000001,2.3480000000000003,2.063,21.512558,0.131,1.6548121538461538,0.2702307692307707
183,2,LatMutate,1,12,-101.15299999999999,166.13400000000001,8.201,-0.152,2,3,4,8,0.19699999999999998,2.7680000000000002,2.144,25.252368,0.152,1.9424898461538462,0.2280000000000021
184,2,LatMutate,1,12,-99.721,163.123,8.352,-0.15,3,3,3,1,0.214,2.1109999999999998,1.546,24.468449999999997,0.15,1.8821884615384614,0.3381538461538473
185,2,LatMutate,1,12,-100.16799999999999,155.113,8.783999999999999,-0.147,3,3,3,5,0.185,2.244,1.739,22.801610999999998,0.147,1.7539700769230768,0.3037692307692328
186,2,LatMutate,1,12,-100.02600000000001,162.69299999999998,8.375,-0.146,4,2,3,1,0.239,2.397,1.639,23.753177999999995,0.146,1.827167538461538,0.3146923076923083
187,2,LatMutate,1,12,-100.835,161.256,8.449,-0.159,3,3,3,1,0.198,2.3,1.74,25.639704000000002,0.159,1.9722849230769233,0.2524615384615404
188,2,LatMutate,1,12,-101.147,163.74,8.321,-0.168,4,2,4,160,0.19699999999999998,3.142,2.37,27.508320000000005,0.168,2.1160246153846156,0.22846153846153947
189,2,LatMutate,1,12,-100.87899999999999,162.52700000000002,8.383,-0.16699999999999998,4,3,2,1,0.17800000000000002,2.3609999999999998,1.8619999999999999,27.142009000000005,0.167,2.0878468461538464,0.24907692307692522
190,2,LatMutate,1,12,-100.55799999999999,165.31799999999998,8.242,-0.168,2,3,4,1,0.196,2.146,1.641,27.773424,0.168,2.1364172307692306,0.27376923076923276
191,2,LatMutate,1,12,-101.40100000000001,163.254,8.346,-0.162,3,3,2,38,0.225,2.8989999999999996,2.044,26.447148,0.162,2.034396,0.20892307692307754
192,2,LatMutate,1,12,-100.6,161.395,8.442,-0.14300000000000002,4,2,3,1,0.205,2.315,1.739,23.079485,0.143,1.775345,0.2705384615384634
193,2,softmutate,1,12,-101.26799999999999,165.99599999999998,8.208,-0.17,2,3,4,2,0.18,2.533,1.9809999999999999,28.21932,0.17,2.170716923076923,0.21915384615384864
194,2,softmutate,1,12,-101.792,161.536,8.434,-0.16,1,5,4,1,0.09,3.029,2.7680000000000002,25.845760000000002,0.16,1.9881353846153849,0.17884615384615515
195,2,softmutate,1,12,-100.866,162.645,8.377,-0.141,3,2,3,1,0.17800000000000002,2.283,1.825,22.932945,0.141,1.7640726923076924,0.25007692307692453
196,2,softmutate,1,12,-100.978,167.278,8.145,-0.158,3,3,2,1,0.204,2.364,1.7819999999999998,26.429924,0.158,2.033071076923077,0.24146153846154034
197,2,softmutate,1,12,-100.822,167.755,8.122,-0.14400000000000002,3,4,2,8,0.212,2.6069999999999998,1.9069999999999998,24.156719999999996,0.144,1.8582092307692304,0.2534615384615397
198,2,softmutate,1,12,-99.49,169.967,8.016,-0.13699999999999998,2,3,4,1,0.2,2.186,1.65,23.285479000000002,0.137,1.7911906923076926,0.35592307692307873
199,2,softmutate,1,12,-99.929,167.25799999999998,8.146,-0.11900000000000001,2,4,3,1,0.21899999999999997,2.184,1.5819999999999999,19.903701999999996,0.119,1.5310539999999997,0.32215384615384746
200,2,keptBest,1,12,-103.146,172.396,7.903,-0.154,4,3,3,71,0.17,3.1519999999999997,2.54,26.548983999999997,0.154,2.0422295384615383,0.07469230769230907
201,2,softmutate,1,12,-101.62100000000001,163.644,8.326,-0.17,1,5,4,47,0.177,3.141,2.423,27.819480000000002,0.17,2.1399600000000003,0.19200000000000073
202,2,keptBest,1,12,-101.809,167.976,8.111,-0.158,3,2,4,2,0.18,2.6060000000000003,2.055,26.540208,0.158,2.0415544615384613,0.17753846153846317
203,2,softmutate,1,12,-98.706,175.403,7.768,-0.12300000000000001,1,4,4,1,0.233,2.49,1.736,21.574569,0.123,1.6595822307692307,0.4162307692307704
204,2,softmutate,1,12,-101.667,164.048,8.305,-0.16399999999999998,3,3,3,2,0.174,2.3680000000000003,1.8869999999999998,26.903872,0.164,2.0695286153846153,0.18846153846153976
205,2,softmutate,1,12,-100.221,177.7,7.667000000000001,-0.152,4,3,2,1,0.17,2.355,1.879,27.010399999999997,0.152,2.0777230769230766,0.29969230769230887
206,2,softmutate,1,12,-100.852,165.107,8.252,-0.161,2,2,5,1,0.163,2.448,2.004,26.582227,0.161,2.0447866923076923,0.2511538461538473
207,2,softmutate,1,12,-102.695,164.26,8.295,-0.14,4,4,2,69,0.16399999999999998,3.15,2.504,22.9964,0.14,1.7689538461538463,0.10938461538461734
208,2,softmutate,1,12,-101.51100000000001,158.703,8.585,-0.149,4,4,2,191,0.17600000000000002,3.6319999999999997,2.818,23.646746999999998,0.149,1.8189805384615383,0.20046153846153913
209,2,softmutate,1,12,-101.05799999999999,172.345,7.906000000000001,-0.158,5,3,2,1,0.18100000000000002,2.397,1.875,27.23051,0.158,2.0946546153846155,0.2353076923076943
210,2,softmutate,1,12,-99.912,146.64700000000002,9.291,-0.048,4,3,2,2,0.12300000000000001,2.764,2.416,7.039056000000001,0.048,0.5414658461538463,0.3234615384615394
211,2,softmutate,1,12,-100.943,174.678,7.8,-0.165,3,3,3,1,0.2,2.3040000000000003,1.733,28.82187,0.165,2.2170669230769233,0.24415384615384775
212,2,softmutate,1,12,-100.62799999999999,165.764,8.219,-0.166,4,3,2,1,0.185,2.53,1.935,27.516824000000003,0.166,2.1166787692307696,0.2683846153846179
213,2,softmutate,1,12,-101.52600000000001,159.775,8.527000000000001,-0.15,4,4,2,12,0.168,3.137,2.515,23.96625,0.15,1.8435576923076922,0.19930769230769294
214,2,softmutate,1,12,-101.898,168.708,8.076,-0.151,3,2,4,10,0.16399999999999998,2.8160000000000003,2.27,25.474908,0.151,1.9596083076923076,0.17069230769230942
215,2,softmutate,1,12,-101.821,162.085,8.406,-0.149,2,3,3,10,0.19699999999999998,2.8310000000000004,2.121,24.150665,0.149,1.8577434615384616,0.1766153846153862
216,2,softmutate,1,12,-100.75200000000001,171.97,7.922999999999999,-0.152,3,2,3,2,0.163,2.423,1.9609999999999999,26.13944,0.152,2.010726153846154,0.25884615384615456
217,2,softmutate,1,12,-100.241,159.961,8.517999999999999,-0.151,3,3,3,2,0.204,2.426,1.8,24.154111,0.151,1.8580085384615386,0.2981538461538476
218,2,Seeds,1,12,-97.995,166.456,8.185,-0.133,3,3,2,1,0.22399999999999998,2.251,1.578,22.138648,0.133,1.702972923076923,0.470923076923078
219,2,Seeds,1,12,-101.384,159.173,8.56,-0.16,3,3,3,2,0.17600000000000002,2.396,1.905,25.46768,0.16,1.9590523076923079,0.21023076923077064
220,2,Seeds,1,12,-101.15,171.73,7.934,-0.15,3,4,2,6,0.2,2.747,2.08,25.7595,0.15,1.9815,0.22823076923077024
221,2,Seeds,1,12,-100.71600000000001,164.231,8.296,-0.153,3,4,2,3,0.16899999999999998,2.65,2.096,25.127343,0.153,1.9328725384615384,0.2616153846153854
222,2,Seeds,1,12,-98.54700000000001,145.967,9.334,-0.11599999999999999,3,5,2,1,0.161,2.391,1.9709999999999999,16.932172,0.116,1.3024747692307694,0.428461538461539
223,2,softmutate,1,12,-100.579,162.976,8.36,-0.13699999999999998,2,4,3,2,0.14400000000000002,2.548,2.153,22.327712000000002,0.137,1.717516307692308,0.2721538461538481
224,2,Seeds,1,12,-102.02799999999999,177.99900000000002,7.654,-0.161,3,3,2,2,0.195,2.506,1.895,28.657839000000006,0.161,2.2044491538461544,0.16069230769230977
225,2,Seeds,1,12,-100.749,166.33599999999998,8.191,-0.168,3,4,2,1,0.19899999999999998,2.2319999999999998,1.689,27.944447999999998,0.168,2.149572923076923,0.25907692307692487
226,2,Seeds,1,12,-100.28399999999999,156.179,8.724,-0.136,4,3,2,1,0.17300000000000001,2.336,1.8840000000000001,21.240344,0.136,1.6338726153846155,0.2948461538461559
227,2,Seeds,1,12,-101.65,165.46,8.234,-0.154,3,4,2,1,0.158,2.452,2.0069999999999997,25.48084,0.154,1.9600646153846155,0.18976923076923177
228,2,softmutate,1,12,-100.90299999999999,170.002,8.014,-0.166,3,3,3,1,0.198,2.199,1.6740000000000002,28.220332000000003,0.166,2.1707947692307696,0.2472307692307713
229,2,Seeds,1,12,-100.96600000000001,167.229,8.147,-0.159,3,4,2,2,0.182,2.2430000000000003,1.739,26.589411000000002,0.159,2.045339307692308,0.2423846153846162
230,2,Seeds,1,12,-101.21,169.454,8.04,-0.166,3,4,2,1,0.18600000000000003,2.377,1.854,28.129364000000002,0.166,2.163797230769231,0.22361538461538652
231,2,Seeds,1,12,-99.743,164.975,8.259,-0.161,3,3,2,1,0.209,2.231,1.651,26.560975,0.161,2.043151923076923,0.33646153846154025
232,2,Seeds,1,12,-99.426,174.359,7.814,-0.154,3,4,2,1,0.17600000000000002,2.343,1.867,26.851286,0.154,2.0654835384615384,0.36084615384615515
233,2,softmutate,1,12,-99.831,162.701,8.374,-0.128,3,3,4,2,0.18100000000000002,2.296,1.805,20.825727999999998,0.128,1.6019790769230768,0.3296923076923089
234,3,Heredity,1,12,-100.869,160.306,8.499,-0.139,4,3,2,5,0.209,2.556,1.8880000000000001,22.282534000000002,0.139,1.7140410769230772,0.2498461538461553
235,3,Heredity,1,12,-101.22399999999999,167.69400000000002,8.125,-0.141,3,4,2,3,0.175,2.65,2.131,23.644854,0.141,1.818834923076923,0.22253846153846377
236,3,Heredity,1,12,-100.38799999999999,169.979,8.016,-0.16,2,3,3,1,0.225,2.358,1.672,27.196640000000002,0.16,2.092049230769231,0.28684615384615597
237,3,Heredity,1,12,-100.725,163.529,8.332,-0.156,3,2,4,8,0.207,2.597,1.925,25.510524,0.156,1.962348,0.2609230769230788
238,3,Heredity,1,12,-99.071,159.267,8.555,-0.126,2,3,3,1,0.226,2.135,1.528,20.067642,0.126,1.5436647692307692,0.38815384615384774
239,3,Heredity,1,12,-102.79700000000001,162.781,8.37,-0.139,2,4,4,139,0.145,3.4530000000000003,2.8739999999999997,22.626559000000004,0.139,1.7405045384615387,0.1015384615384621
240,3,Heredity,1,12,-100.24700000000001,168.201,8.1,-0.139,3,3,3,1,0.193,2.259,1.7590000000000001,23.379939,0.139,1.7984568461538462,0.29769230769230803
241,3,Heredity,1,12,-101.861,169.41,8.042,-0.166,2,3,4,8,0.174,2.84,2.258,28.12206,0.166,2.1632353846153847,0.17353846153846264
242,3,Heredity,1,12,-101.265,169.926,8.017999999999999,-0.155,4,3,2,8,0.187,2.67,2.068,26.33853,0.155,2.026040769230769,0.2193846153846168
243,3,Heredity,1,12,-100.695,175.96,7.742999999999999,-0.166,3,3,2,1,0.2,2.301,1.735,29.209360000000004,0.166,2.2468738461538464,0.2632307692307712
244,3,Heredity,1,12,-100.682,165.768,8.219,-0.166,3,3,2,1,0.18100000000000002,2.202,1.736,27.517488,0.166,2.116729846153846,0.2642307692307705
245,3,Heredity,1,12,-100.65700000000001,154.671,8.809,-0.152,3,3,4,1,0.177,2.323,1.849,23.509991999999997,0.152,1.8084609230769229,0.26615384615384674
246,3,Heredity,1,12,-101.889,167.873,8.116,-0.16899999999999998,4,4,2,12,0.16399999999999998,3.383,2.7230000000000003,28.370537,0.169,2.182349,0.17138461538461713
247,3,Heredity,1,12,-100.211,160.85,8.47,-0.162,3,3,3,1,0.201,2.3,1.7269999999999999,26.0577,0.162,2.0044384615384616,0.30046153846154
248,3,Heredity,1,12,-101.055,173.049,7.872999999999999,-0.162,3,3,2,1,0.20800000000000002,2.334,1.725,28.033938000000003,0.162,2.1564567692307692,0.23553846153846245
249,3,Heredity,1,12,-100.786,171.196,7.959,-0.16699999999999998,3,3,2,1,0.19,2.37,1.814,28.589732,0.167,2.199210153846154,0.25623076923077054
250,3,Heredity,1,12,-101.161,164.213,8.297,-0.17300000000000001,2,3,4,2,0.179,2.27,1.8,28.408848999999996,0.173,2.1852960769230765,0.2273846153846167
251,3,Heredity,1,12,-99.539,169.285,8.048,-0.12300000000000001,4,2,3,1,0.23,2.4819999999999998,1.7309999999999999,20.822055,0.123,1.6016965384615385,0.3521538461538475
252,3,Heredity,1,12,-99.338,154.045,8.845,-0.14,4,3,2,1,0.18600000000000003,2.287,1.767,21.566300000000002,0.14,1.658946153846154,0.3676153846153865
253,3,Heredity,1,12,-101.101,167.387,8.14,-0.163,4,4,2,1,0.20600000000000002,2.4419999999999997,1.82,27.284081,0.163,2.0987754615384615,0.2320000000000015
254,3,Heredity,1,12,-101.35,169.61700000000002,8.033,-0.161,2,3,4,1,0.171,2.427,1.943,27.308337000000005,0.161,2.100641307692308,0.2128461538461557
255,3,Heredity,1,12,-100.337,162.543,8.382,-0.16399999999999998,3,3,3,1,0.198,2.295,1.7380000000000002,26.657052000000004,0.164,2.0505424615384618,0.29076923076923195
256,3,Heredity,1,12,-101.08200000000001,167.80599999999998,8.119,-0.168,4,3,2,1,0.19899999999999998,2.311,1.734,28.191408,0.168,2.1685698461538463,0.2334615384615393
257,3,Heredity,1,12,-99.98200000000001,161.918,8.415,-0.12300000000000001,3,3,3,2,0.187,2.221,1.736,19.915914,0.123,1.5319933846153846,0.3180769230769235
258,3,RandTop,1,12,-99.838,171.947,7.9239999999999995,-0.16699999999999998,2,3,3,1,0.17600000000000002,2.373,1.886,28.715149000000004,0.167,2.208857615384616,0.3291538461538481
259,3,RandTop,1,12,-102.655,164.82299999999998,8.266,-0.14,4,4,2,123,0.177,3.612,2.79,23.075219999999998,0.14,1.7750169230769228,0.1124615384615398
260,3,RandTop,1,12,-101.823,168.19400000000002,8.101,-0.14800000000000002,2,3,4,10,0.171,2.762,2.201,24.892712,0.148,1.9148239999999999,0.17646153846154042
261,3,RandTop,1,12,-100.365,167.362,8.141,-0.11599999999999999,3,3,3,1,0.19899999999999998,2.255,1.713,19.413992,0.116,1.493384,0.28861538461538644
262,3,RandTop,1,12,-99.079,167.96599999999998,8.112,-0.136,3,3,3,12,0.2,2.399,1.827,22.843376,0.136,1.757182769230769,0.3875384615384635
263,3,RandTop,1,12,-101.236,164.58700000000002,8.277999999999999,-0.152,2,4,3,2,0.165,2.24,1.831,25.017224000000002,0.152,1.9244018461538464,0.2216153846153857
264,3,RandTop,1,12,-101.12100000000001,167.549,8.132,-0.157,2,3,3,8,0.153,2.546,2.117,26.305193000000003,0.157,2.023476384615385,0.2304615384615392
265,3,RandTop,1,12,-101.39299999999999,160.935,8.466000000000001,-0.163,3,3,3,2,0.174,2.358,1.885,26.232405,0.163,2.0178773076923076,0.209538461538464
266,3,RandTop,1,12,-100.665,180.768,7.537000000000001,-0.163,3,4,2,1,0.231,2.438,1.6969999999999998,29.465184,0.163,2.2665526153846156,0.2655384615384625
267,3,RandTop,1,12,-100.92299999999999,168.486,8.087,-0.145,4,3,2,1,0.14300000000000002,2.7969999999999997,2.3930000000000002,24.430469999999996,0.145,1.8792669230769228,0.24569230769231007
268,3,RandTop,1,12,-97.15799999999999,154.116,8.841000000000001,-0.13,4,2,3,1,0.228,2.302,1.615,20.035080000000004,0.13,1.5411600000000003,0.5353076923076947
269,3,RandTop,1,12,-100.568,165.07,8.254,-0.168,3,3,2,1,0.18899999999999997,2.227,1.722,27.73176,0.168,2.133212307692308,0.2730000000000016
270,3,Permutate,1,12,-101.119,169.71200000000002,8.027999999999999,-0.16399999999999998,3,3,3,1,0.203,2.315,1.7409999999999999,27.832768000000005,0.164,2.140982153846154,0.23061538461538605
271,3,Permutate,1,12,-99.656,178.97099999999998,7.6129999999999995,-0.16,4,4,2,8,0.225,2.737,1.882,28.635359999999995,0.16,2.20272,0.34315384615384714
272,3,Permutate,1,12,-100.632,167.855,8.117,-0.162,4,3,2,1,0.20800000000000002,2.7510000000000003,2.0580000000000003,27.19251,0.162,2.0917315384615383,0.2680769230769241
273,3,Permutate,1,12,-102.044,177.783,7.664,-0.153,2,4,4,10,0.16699999999999998,2.741,2.184,27.200798999999996,0.153,2.0923691538461537,0.15946153846154013
274,3,Permutate,1,12,-100.125,182.335,7.472,-0.154,2,4,4,1,0.147,2.747,2.313,28.07959,0.154,2.1599684615384613,0.3070769230769245
275,3,Permutate,1,12,-100.69,169.007,8.062000000000001,-0.165,3,3,3,1,0.214,2.301,1.679,27.886155000000002,0.165,2.1450888461538464,0.26361538461538625
276,3,Permutate,1,12,-101.42200000000001,167.72299999999998,8.123,-0.16899999999999998,2,3,4,2,0.166,2.494,2.012,28.345187,0.169,2.180399,0.2073076923076929
277,3,Permutate,1,12,-101.5,167.405,8.139,-0.16699999999999998,3,3,3,1,0.188,2.329,1.81,27.956635000000002,0.167,2.1505103846153846,0.20130769230769374
278,3,Permutate,1,12,-100.27,177.445,7.678,-0.158,3,2,3,1,0.22699999999999998,2.541,1.7690000000000001,28.03631,0.158,2.1566392307692306,0.2959230769230787
279,3,Permutate,1,12,-99.624,176.99400000000003,7.6979999999999995,-0.158,4,3,2,8,0.24,2.5660000000000003,1.7369999999999999,27.965052000000004,0.158,2.1511578461538465,0.34561538461538643
280,3,Permutate,1,12,-102.39299999999999,177.37599999999998,7.681,-0.139,4,4,2,2,0.132,2.865,2.447,24.655264,0.139,1.896558769230769,0.13261538461538708
281,3,Permutate,1,12,-101.863,168.535,8.084,-0.152,3,2,4,10,0.154,2.8789999999999996,2.37,25.61732,0.152,1.9705630769230769,0.17338461538461686
282,3,Permutate,1,12,-100.68,171.74,7.933,-0.162,2,2,4,2,0.185,2.439,1.889,27.821880000000004,0.162,2.1401446153846155,0.2643846153846163
283,3,Permutate,1,12,-101.274,170.794,7.977,-0.141,4,3,2,10,0.21100000000000002,2.699,1.9769999999999999,24.081954,0.141,1.852458,0.21869230769230905
284,3,Permutate,1,12,-102.111,179.294,7.599,-0.153,2,4,4,10,0.163,2.798,2.242,27.431982,0.153,2.1101524615384615,0.15430769230769342
285,3,Permutate,1,12,-98.936,174.472,7.809,-0.16899999999999998,4,3,2,1,0.22899999999999998,2.364,1.636,29.485768000000004,0.169,2.268136,0.39853846153846245
286,3,Permutate,1,12,-100.488,171.206,7.957999999999999,-0.16399999999999998,2,3,4,1,0.201,2.381,1.767,28.077783999999998,0.164,2.1598295384615382,0.27915384615384764
287,3,Permutate,1,12,-98.65100000000001,172.544,7.896,-0.165,1,4,4,6,0.23199999999999998,2.963,1.953,28.469760000000004,0.165,2.189981538461539,0.4204615384615391
288,3,Permutate,1,12,-101.493,163.352,8.341000000000001,-0.171,2,3,4,2,0.139,2.753,2.354,27.933192000000002,0.171,2.148707076923077,0.20184615384615567
289,3,Permutate,1,12,-100.446,181.604,7.502000000000001,-0.159,4,3,2,8,0.214,2.551,1.861,28.875036,0.159,2.2211566153846154,0.28238461538461695
290,3,Permutate,1,12,-101.3,174.09,7.8260000000000005,-0.166,4,3,2,1,0.19,2.325,1.786,28.898940000000003,0.166,2.222995384615385,0.21669230769230935
291,3,Permutate,1,12,-98.844,174.84,7.792999999999999,-0.15,2,4,4,1,0.231,2.503,1.696,26.226,0.15,2.017384615384615,0.4056153846153865
292,3,Permutate,1,12,-101.22399999999999,172.542,7.896,-0.157,2,3,4,6,0.182,2.947,2.292,27.089094,0.157,2.0837764615384615,0.22253846153846377
